House_Area_sqft,Number_of_Rooms,Number_of_Bathrooms,Number_of_Floors,House_Age,Basement,State,City,Region_Type,Renovation_Type,Quality_Grade,Material_Quality,Wall_Condition,Roof_Condition,Plumbing_Condition,Electrical_Condition,Waterproofing_Required,Season,Cement_Price,Steel_Price,Sand_Price,Paint_Price,Brick_Price,Tile_Price,Wood_Price,Estimated_Labour_Cost,Estimated_Duration_Days,Estimated_Renovation_Cost,Budget_Status
1212,3,2,1,77,0,Tamil Nadu,Chennai,Urban,Electrical,Standard,Standard,1,3,2,5,Yes,Monsoon,387.73,70.77,56.51,345.77,9.79,85.11,1784.7,311962.02,66,397430.05,Over Budget
670,1,1,1,30,0,Uttar Pradesh,Lucknow,Urban,Interior,Economy,Economy,5,9,5,5,No,Monsoon,307.96,52.77,44.47,255.41,7.98,68.62,1366.59,108181.13,49,111310.13,Over Budget
1905,5,3,2,13,1,Tamil Nadu,Coimbatore,Rural,Bathroom,Premium,Economy,9,9,10,9,Yes,Monsoon,486.78,91.91,73.02,397.28,12.23,112.65,2281.38,146999.47,45,256187.38,Within Budget
2179,4,2,1,50,1,Rajasthan,Jaipur,Urban,Bathroom,Standard,Economy,4,6,3,3,Yes,Monsoon,385.0,64.99,54.3,316.59,9.32,78.99,1737.51,403085.8,69,473777.72,Over Budget
3846,8,5,3,8,1,Tamil Nadu,Salem,Semi-Urban,Exterior,Economy,Standard,9,10,8,10,Yes,Monsoon,317.88,60.5,49.58,283.66,8.45,72.53,1603.51,350570.88,61,380821.23,Within Budget
5528,8,5,3,50,1,Delhi,New Delhi,Urban,Full,Economy,Standard,7,5,7,4,Yes,Summer,367.34,70.38,55.26,314.04,10.04,84.52,1879.71,688494.85,101,897075.63,Over Budget
2743,5,3,2,3,0,Kerala,Kannur,Urban,Kitchen,Standard,Standard,9,9,8,9,Yes,Monsoon,407.83,74.17,60.15,357.75,10.67,89.13,2035.54,403420.49,60,579812.01,Over Budget
4785,8,5,3,63,0,Rajasthan,Kota,Urban,Roofing,Premium,Premium,3,2,2,2,No,Summer,468.46,78.58,65.94,382.3,12.37,101.96,2113.53,1002739.86,88,1077289.48,Over Budget
2204,5,2,1,63,0,Maharashtra,Nagpur,Rural,Kitchen,Standard,Premium,5,4,5,6,No,Summer,433.1,78.43,63.32,371.26,11.11,95.59,2132.55,285048.44,67,410717.78,Over Budget
3411,7,3,3,53,0,Gujarat,Ahmedabad,Rural,Full,Luxury,Standard,6,7,5,3,Yes,Winter,655.58,119.55,95.76,556.33,17.6,147.2,2954.9,367425.5,89,785790.76,Over Budget
3017,8,4,3,75,0,Maharashtra,Nagpur,Rural,Full,Standard,Standard,3,1,2,2,No,Summer,427.94,78.15,63.57,381.14,12.0,99.7,2117.59,399028.94,112,550534.18,Over Budget
3225,7,4,2,48,0,Uttar Pradesh,Noida,Semi-Urban,Electrical,Economy,Economy,8,8,5,4,No,Summer,305.31,56.18,45.9,267.12,8.21,65.83,1459.07,246182.58,49,409100.64,Over Budget
859,3,2,1,41,0,Delhi,New Delhi,Urban,Electrical,Economy,Economy,5,5,8,7,No,Winter,366.38,71.54,57.28,331.41,9.56,89.08,1723.98,162430.57,39,198031.96,Over Budget
5936,8,5,4,17,1,Maharashtra,Thane,Urban,Flooring,Premium,Standard,10,7,10,8,No,Summer,556.7,98.78,79.05,471.04,13.78,118.61,2460.38,591662.88,58,1093855.15,Within Budget
5947,8,5,4,77,0,Kerala,Kottayam,Rural,Bathroom,Standard,Premium,1,2,2,3,Yes,Monsoon,421.22,70.46,59.78,335.76,10.31,93.21,2019.82,855008.61,98,1166244.74,Over Budget
1287,3,2,2,15,1,Gujarat,Ahmedabad,Semi-Urban,Kitchen,Luxury,Standard,10,7,9,9,No,Summer,616.2,110.27,90.87,534.5,16.76,144.29,2923.31,83655.69,41,205907.12,Within Budget
3104,6,3,3,66,0,Rajasthan,Udaipur,Urban,Plumbing,Economy,Economy,2,2,5,6,Yes,Monsoon,309.6,55.77,45.29,272.17,8.29,66.83,1552.68,131776.9,49,160764.99,Over Budget
1667,4,2,2,78,0,Rajasthan,Jaipur,Urban,Roofing,Standard,Standard,5,4,1,1,No,Summer,367.5,68.15,53.02,312.86,9.91,79.99,1693.48,284564.04,73,273243.19,Over Budget
4303,8,5,3,43,0,Gujarat,Surat,Urban,Plumbing,Economy,Standard,6,7,5,8,No,Winter,337.75,59.67,48.3,292.82,9.25,76.66,1586.49,146859.21,44,173355.86,Over Budget
5802,8,4,4,62,1,Uttar Pradesh,Lucknow,Urban,Plumbing,Premium,Premium,5,6,5,6,No,Monsoon,424.37,82.9,62.7,362.9,11.77,96.92,2199.8,171031.61,53,191412.77,Over Budget
4323,8,5,3,33,1,Karnataka,Mangaluru,Rural,Interior,Economy,Economy,9,7,7,8,Yes,Winter,330.28,62.53,48.93,276.76,9.3,76.13,1616.83,362623.01,38,420375.23,Within Budget
465,2,2,1,29,0,Rajasthan,Kota,Urban,Exterior,Economy,Standard,8,7,8,7,No,Winter,312.71,56.09,44.85,250.68,8.33,66.64,1544.56,47435.77,40,62953.09,Over Budget
793,1,1,1,19,0,Maharashtra,Nagpur,Urban,Interior,Standard,Standard,10,10,7,10,No,Winter,449.4,81.35,66.0,374.55,11.59,97.5,2044.37,81644.63,31,119053.58,Within Budget
3959,8,5,3,59,1,Maharashtra,Mumbai,Semi-Urban,Flooring,Standard,Economy,5,5,3,3,No,Winter,431.17,75.55,65.3,359.96,11.08,99.46,2107.71,470556.71,62,648033.45,Over Budget
4159,8,4,3,17,0,West Bengal,Kolkata,Semi-Urban,Painting,Premium,Standard,9,9,10,8,No,Summer,487.46,83.59,70.73,403.47,11.98,110.97,2145.86,300556.85,42,700224.72,Within Budget
759,1,1,1,20,1,Kerala,Kochi,Semi-Urban,Flooring,Standard,Standard,7,8,9,8,No,Summer,425.32,76.51,57.64,339.33,10.81,93.76,1916.43,65968.29,44,94662.75,Within Budget
5316,8,4,4,74,1,Rajasthan,Jaipur,Rural,Kitchen,Luxury,Standard,4,4,3,2,Yes,Monsoon,561.63,102.45,89.14,518.97,15.82,136.11,2767.81,559689.05,97,1069775.66,Over Budget
4647,8,5,4,69,1,Maharashtra,Thane,Rural,Electrical,Standard,Economy,2,2,3,2,Yes,Winter,444.17,74.97,64.3,363.47,10.95,93.7,1971.49,686361.41,60,945097.93,Over Budget
2692,5,2,3,15,1,Telangana,Hyderabad,Rural,Kitchen,Luxury,Standard,10,8,10,10,No,Winter,640.79,107.66,85.39,543.5,15.6,132.31,2806.12,173042.07,46,491779.53,Within Budget
5222,8,4,4,67,0,Kerala,Kozhikode,Rural,Interior,Economy,Standard,3,4,4,2,Yes,Winter,362.12,63.05,48.87,299.13,9.29,75.92,1722.37,646080.96,70,842464.28,Over Budget
5588,8,5,4,12,0,Delhi,New Delhi,Urban,Interior,Standard,Premium,8,8,10,10,Yes,Winter,464.23,83.17,65.37,388.17,12.27,105.13,2181.16,609488.25,51,1033653.96,Within Budget
3246,8,4,2,12,0,Gujarat,Surat,Semi-Urban,Kitchen,Economy,Standard,10,8,10,10,No,Winter,335.2,59.06,49.84,302.37,9.23,73.83,1609.18,266392.38,43,415623.98,Over Budget
3743,8,5,2,14,1,Rajasthan,Kota,Urban,Plumbing,Standard,Standard,8,10,10,8,No,Summer,358.88,66.26,55.52,315.58,9.24,84.34,1727.93,70762.76,26,87478.57,Within Budget
5641,8,5,4,23,0,Tamil Nadu,Salem,Urban,Plumbing,Premium,Standard,10,7,9,9,Yes,Monsoon,484.12,90.33,68.47,414.07,13.06,111.36,2367.12,179170.26,38,212494.37,Within Budget
405,1,1,1,75,0,Gujarat,Ahmedabad,Urban,Painting,Standard,Standard,4,3,5,4,Yes,Monsoon,383.66,74.52,60.7,334.77,10.86,85.82,1818.2,61737.59,44,80054.71,Over Budget
2783,5,3,2,50,1,Rajasthan,Jodhpur,Semi-Urban,Painting,Luxury,Premium,6,5,3,7,No,Summer,565.01,101.46,89.43,497.91,14.81,136.84,2754.79,256670.45,44,668979.39,Over Budget
5343,8,5,4,77,0,Uttar Pradesh,Agra,Semi-Urban,Roofing,Standard,Premium,2,1,2,5,Yes,Monsoon,343.75,65.4,49.89,304.82,8.99,79.96,1748.79,852866.66,112,834719.47,Over Budget
2654,5,2,3,77,1,Tamil Nadu,Coimbatore,Urban,Flooring,Standard,Premium,5,1,4,2,No,Summer,372.36,73.21,57.44,313.77,9.93,85.46,1793.33,484005.69,61,592266.33,Over Budget
3869,8,5,3,47,0,Rajasthan,Udaipur,Rural,Roofing,Standard,Standard,4,6,6,7,No,Winter,385.59,65.09,52.86,319.0,9.7,78.74,1725.12,400716.35,74,430571.94,Over Budget
2106,5,3,2,48,0,Maharashtra,Nagpur,Semi-Urban,Flooring,Standard,Premium,8,7,6,8,Yes,Monsoon,447.82,76.38,61.34,360.52,11.78,95.1,2161.03,266277.29,55,437657.81,Over Budget
4881,8,4,4,64,0,Delhi,New Delhi,Rural,Roofing,Economy,Economy,5,5,4,6,No,Winter,397.31,70.94,54.01,310.02,10.41,84.48,1860.32,777326.41,77,972456.7,Over Budget
5781,8,5,4,32,1,West Bengal,Siliguri,Rural,Roofing,Economy,Standard,7,7,5,7,No,Summer,307.88,55.92,45.67,271.01,8.7,68.7,1523.56,552951.8,80,635389.67,Over Budget
5343,8,4,4,58,0,Rajasthan,Jodhpur,Rural,Roofing,Economy,Standard,5,3,4,7,No,Winter,299.63,54.03,45.62,259.91,8.12,71.32,1512.17,655992.06,75,596154.8,Over Budget
2856,6,3,2,72,0,Maharashtra,Pune,Urban,Full,Luxury,Standard,2,2,4,5,No,Summer,717.27,121.22,104.21,602.04,17.67,150.8,3363.94,617539.87,113,1038410.79,Over Budget
2650,5,3,3,24,1,Maharashtra,Pune,Semi-Urban,Flooring,Luxury,Premium,8,6,6,10,No,Winter,679.86,121.27,103.37,579.97,18.02,163.51,3232.36,334331.78,46,548748.94,Within Budget
735,3,1,1,75,0,Gujarat,Ahmedabad,Urban,Bathroom,Standard,Standard,2,4,1,4,Yes,Winter,390.17,74.57,57.81,329.02,10.54,89.07,2002.96,113615.08,54,156511.93,Over Budget
1111,3,2,1,61,1,Delhi,New Delhi,Semi-Urban,Exterior,Economy,Standard,6,4,6,2,Yes,Monsoon,391.95,67.81,53.29,323.82,10.46,84.61,1757.38,175025.69,64,200801.05,Over Budget
3934,8,4,2,80,1,Karnataka,Hubli,Semi-Urban,Bathroom,Standard,Standard,4,4,4,1,No,Summer,384.04,72.67,59.04,334.01,10.69,85.68,1828.24,616419.85,66,830707.5,Over Budget
2697,5,2,3,65,1,Karnataka,Mangaluru,Semi-Urban,Full,Standard,Premium,5,4,4,2,No,Summer,384.83,69.08,59.03,322.8,10.24,88.99,1940.48,375994.44,110,454986.43,Over Budget
4222,8,4,3,43,1,West Bengal,Kolkata,Semi-Urban,Bathroom,Economy,Economy,5,6,5,7,No,Winter,318.88,60.2,44.81,259.44,8.63,69.77,1603.64,587207.72,56,780385.61,Over Budget
1372,4,2,2,3,1,Tamil Nadu,Tiruchirappalli,Urban,Electrical,Standard,Standard,10,8,10,9,No,Winter,391.76,72.43,54.62,333.37,10.55,89.57,1851.99,133007.27,28,166137.37,Within Budget
1674,3,1,1,51,0,Gujarat,Rajkot,Urban,Flooring,Premium,Economy,3,5,4,7,Yes,Monsoon,501.04,85.6,73.92,417.48,13.38,113.96,2439.62,341471.0,66,370936.41,Over Budget
2009,3,2,2,41,0,Kerala,Thiruvananthapuram,Urban,Flooring,Premium,Standard,8,7,8,8,Yes,Winter,498.28,95.84,75.27,448.44,13.05,112.64,2405.64,241477.9,41,375357.29,Within Budget
786,1,1,1,35,0,West Bengal,Howrah,Urban,Electrical,Standard,Economy,5,9,6,6,No,Winter,381.58,65.25,52.67,311.79,10.05,81.87,1741.05,116988.62,38,151308.64,Over Budget
2968,6,3,2,36,1,Kerala,Kochi,Semi-Urban,Full,Economy,Economy,9,6,7,6,Yes,Summer,358.29,63.92,51.42,281.33,9.41,77.15,1589.87,259740.86,102,396069.63,Within Budget
3767,7,4,2,31,0,Rajasthan,Jodhpur,Semi-Urban,Interior,Standard,Standard,7,8,8,8,Yes,Winter,351.75,64.99,51.11,316.57,9.31,78.74,1741.44,351062.05,50,458729.58,Over Budget
1335,3,1,2,72,1,Kerala,Kannur,Semi-Urban,Roofing,Economy,Economy,1,5,3,1,No,Winter,362.17,62.95,48.37,286.85,9.31,76.95,1724.24,183996.41,63,209436.58,Over Budget
4271,8,5,4,44,1,Karnataka,Belagavi,Urban,Electrical,Economy,Standard,4,8,8,7,No,Monsoon,350.9,59.12,48.37,274.36,9.14,77.87,1587.49,635510.91,71,871036.07,Over Budget
4855,8,4,4,47,1,Telangana,Nizamabad,Urban,Plumbing,Standard,Economy,4,5,5,5,No,Winter,404.17,71.17,54.91,322.51,9.76,84.94,1815.98,163559.72,41,199499.91,Over Budget
4448,8,4,3,1,1,Karnataka,Bengaluru,Rural,Exterior,Standard,Economy,8,10,9,10,Yes,Monsoon,383.55,70.66,57.93,333.36,10.91,88.5,1886.07,342237.18,65,611278.63,Over Budget
3580,8,5,3,76,1,Kerala,Thiruvananthapuram,Urban,Kitchen,Economy,Economy,2,4,5,2,Yes,Winter,339.32,64.56,51.83,296.01,8.89,81.56,1698.58,739945.67,68,940222.13,Over Budget
5264,8,4,4,8,1,Gujarat,Surat,Urban,Bathroom,Economy,Standard,9,10,8,8,No,Summer,331.09,61.35,48.47,277.48,8.73,73.43,1559.23,597848.38,56,741017.16,Within Budget
3680,8,4,3,43,1,Uttar Pradesh,Varanasi,Semi-Urban,Plumbing,Standard,Premium,7,6,8,8,No,Winter,360.78,62.74,53.92,289.82,9.39,76.79,1699.83,57015.42,32,77970.11,Within Budget
3150,7,4,2,71,0,Kerala,Thrissur,Urban,Roofing,Standard,Economy,4,2,1,2,Yes,Summer,430.14,72.46,58.52,356.59,11.06,94.13,1866.89,707918.34,76,857866.26,Over Budget
5387,8,4,4,72,0,Karnataka,Belagavi,Rural,Plumbing,Premium,Standard,5,5,1,4,No,Summer,521.08,91.01,69.4,407.7,13.55,111.56,2345.02,170994.84,53,237483.76,Over Budget
1944,5,2,1,50,0,Telangana,Nizamabad,Rural,Exterior,Standard,Premium,5,5,7,3,No,Summer,369.98,70.67,57.98,318.0,10.38,87.58,1881.85,229390.78,45,295777.24,Over Budget
3127,8,4,3,54,0,West Bengal,Kolkata,Urban,Kitchen,Standard,Economy,5,5,3,6,No,Monsoon,363.65,68.68,56.32,314.33,10.38,81.32,1843.03,475206.67,71,533861.5,Over Budget
2481,6,4,1,14,0,Telangana,Nizamabad,Rural,Plumbing,Standard,Standard,9,9,9,7,No,Summer,396.26,69.74,55.08,313.14,10.09,89.09,1854.93,38221.29,32,55206.74,Within Budget
4252,8,5,4,80,0,West Bengal,Durgapur,Semi-Urban,Roofing,Premium,Standard,3,1,2,1,Yes,Monsoon,486.84,85.9,66.52,384.3,12.48,109.19,2179.84,804794.44,107,929079.14,Over Budget
1161,3,2,1,66,0,Karnataka,Mysuru,Urban,Electrical,Economy,Standard,2,5,3,2,No,Winter,329.87,59.44,46.69,297.59,8.75,77.0,1630.01,211264.55,46,230542.48,Over Budget
2614,5,2,2,53,0,Tamil Nadu,Coimbatore,Urban,Interior,Economy,Standard,5,5,5,4,Yes,Monsoon,348.39,61.75,47.05,284.91,8.9,71.87,1541.15,361257.1,64,425512.39,Over Budget
3413,7,4,3,53,1,Karnataka,Bengaluru,Semi-Urban,Flooring,Standard,Premium,6,5,3,7,No,Winter,390.42,70.04,56.89,340.07,10.63,85.37,1831.89,402906.44,53,527501.07,Over Budget
2948,8,4,3,42,0,West Bengal,Kolkata,Semi-Urban,Flooring,Premium,Standard,4,4,5,6,Yes,Summer,480.53,82.29,69.29,419.6,11.92,111.1,2191.92,410295.38,64,517778.39,Over Budget
3526,8,5,2,22,1,Telangana,Warangal,Semi-Urban,Painting,Economy,Premium,10,7,10,6,No,Summer,339.11,60.63,46.76,271.35,8.78,71.11,1482.91,204988.89,33,352075.57,Within Budget
1855,5,2,2,53,0,Telangana,Karimnagar,Semi-Urban,Painting,Economy,Economy,4,6,5,3,No,Winter,337.29,58.26,49.6,270.63,8.27,73.21,1608.72,195245.06,43,315802.84,Over Budget
1839,4,2,1,50,0,Uttar Pradesh,Noida,Urban,Bathroom,Economy,Premium,3,7,5,4,No,Monsoon,314.32,55.06,45.86,263.53,8.38,68.65,1492.73,337778.4,64,405788.1,Over Budget
5573,8,4,4,78,1,Maharashtra,Nagpur,Urban,Exterior,Premium,Standard,3,1,3,4,Yes,Winter,548.95,94.83,75.41,464.23,14.5,119.43,2600.56,1090765.38,80,1425228.31,Over Budget
2138,5,3,2,49,1,Delhi,New Delhi,Semi-Urban,Painting,Economy,Economy,4,7,4,7,No,Winter,365.32,66.57,54.84,307.55,9.55,87.46,1859.28,247029.08,45,417797.07,Over Budget
4070,8,5,4,62,1,Delhi,New Delhi,Semi-Urban,Roofing,Economy,Standard,5,2,2,5,No,Summer,373.23,68.63,56.4,310.71,9.81,82.76,1889.45,958617.15,86,1014819.61,Over Budget
5640,8,5,3,36,1,Kerala,Kannur,Urban,Flooring,Premium,Standard,6,8,7,7,Yes,Monsoon,529.66,94.09,72.5,418.09,13.58,109.84,2510.54,1133147.03,73,1445265.14,Over Budget
1774,4,3,1,39,0,Tamil Nadu,Madurai,Urban,Kitchen,Standard,Premium,8,8,6,8,No,Winter,383.61,73.49,54.22,326.68,10.56,87.7,1814.61,168469.47,43,259212.89,Within Budget
3735,8,4,3,26,1,Uttar Pradesh,Noida,Urban,Exterior,Economy,Economy,7,9,10,10,No,Winter,298.56,56.87,44.43,248.22,8.2,68.88,1438.73,400337.49,53,514738.57,Over Budget
4411,8,5,4,61,0,Telangana,Nizamabad,Urban,Interior,Luxury,Standard,3,4,4,4,Yes,Summer,626.06,109.9,92.28,515.84,16.71,135.18,2821.55,815291.34,71,1308171.86,Over Budget
1633,3,1,2,57,1,Karnataka,Hubli,Semi-Urban,Interior,Standard,Economy,3,6,5,5,No,Winter,397.44,74.16,55.86,333.09,10.12,86.97,1869.67,220149.77,49,271276.87,Over Budget
737,3,2,1,64,1,Rajasthan,Udaipur,Semi-Urban,Bathroom,Standard,Premium,6,4,3,6,Yes,Winter,357.18,67.61,54.88,322.14,10.06,86.26,1795.59,85271.91,45,122941.02,Over Budget
4215,8,5,4,4,1,Tamil Nadu,Chennai,Rural,Flooring,Standard,Economy,10,10,10,9,Yes,Monsoon,374.81,71.82,58.16,334.6,10.0,88.62,1772.09,344280.58,64,458036.76,Within Budget
781,3,2,1,5,1,Gujarat,Rajkot,Urban,Full,Economy,Economy,10,10,9,10,No,Winter,352.67,62.22,49.17,281.0,9.42,79.75,1680.98,85012.67,83,118283.29,Over Budget
3771,8,4,2,5,1,Rajasthan,Jaipur,Rural,Exterior,Economy,Standard,10,10,10,10,Yes,Winter,316.44,57.55,45.36,266.26,8.16,68.78,1421.82,190470.81,42,277436.58,Within Budget
5993,8,4,4,36,1,Delhi,New Delhi,Urban,Electrical,Standard,Premium,9,8,9,8,No,Monsoon,438.56,79.93,65.44,373.82,11.98,103.13,2099.23,874334.83,67,1073479.11,Within Budget
5430,8,5,3,48,1,Gujarat,Vadodara,Urban,Painting,Economy,Standard,5,5,4,5,No,Winter,331.63,60.8,48.49,274.4,8.81,76.44,1579.95,777152.14,60,1130736.76,Over Budget
1831,3,1,2,8,1,Karnataka,Mysuru,Rural,Flooring,Standard,Standard,10,10,9,9,No,Winter,412.49,69.64,59.1,336.01,10.15,88.85,1958.94,111462.28,39,176121.32,Within Budget
421,1,1,1,78,1,Maharashtra,Mumbai,Urban,Full,Luxury,Economy,5,4,2,3,No,Winter,701.81,128.22,103.22,609.96,18.24,163.06,3432.73,79611.9,88,136458.11,Over Budget
1182,2,1,1,27,1,Karnataka,Belagavi,Semi-Urban,Full,Standard,Standard,8,9,8,10,No,Summer,392.99,74.62,60.27,345.27,10.36,86.29,1817.98,95539.17,97,131754.18,Within Budget
3085,7,3,3,10,0,Uttar Pradesh,Agra,Urban,Exterior,Standard,Standard,10,8,8,10,No,Winter,369.84,64.48,50.72,308.69,9.47,80.28,1728.63,217801.18,44,334504.92,Within Budget
854,1,1,1,34,1,Telangana,Karimnagar,Urban,Full,Standard,Economy,9,7,9,8,No,Winter,377.61,71.19,53.59,329.26,10.63,83.87,1838.76,77853.84,84,114706.99,Within Budget
1982,4,2,1,38,1,Karnataka,Mysuru,Urban,Roofing,Standard,Premium,5,7,6,5,Yes,Monsoon,411.31,69.95,57.46,337.1,10.68,85.68,1804.47,305879.15,64,487403.96,Over Budget
3736,8,5,3,41,1,Delhi,New Delhi,Urban,Roofing,Luxury,Standard,8,5,8,8,Yes,Monsoon,710.74,129.85,108.04,590.08,18.22,159.15,3461.08,866204.47,90,1190616.27,Over Budget
1243,2,2,1,49,1,West Bengal,Kolkata,Urban,Plumbing,Standard,Economy,6,5,4,7,No,Winter,376.86,68.02,52.94,325.98,10.13,84.99,1877.02,46723.53,42,59631.18,Over Budget
5727,8,5,3,4,0,Maharashtra,Nashik,Semi-Urban,Exterior,Premium,Economy,10,9,9,10,No,Winter,560.46,98.25,78.71,469.36,13.88,116.45,2706.57,419500.32,53,950448.73,Within Budget
2589,7,4,3,17,1,Telangana,Nizamabad,Rural,Painting,Standard,Economy,8,7,9,10,No,Summer,399.34,66.05,58.51,339.9,10.66,85.83,1892.18,189086.46,36,412855.88,Over Budget
4925,8,4,3,34,0,Delhi,New Delhi,Rural,Bathroom,Standard,Premium,9,7,5,9,Yes,Monsoon,465.02,81.32,67.96,380.79,11.6,99.22,2163.89,481733.66,62,692415.07,Within Budget
1168,3,2,1,46,1,Tamil Nadu,Coimbatore,Semi-Urban,Plumbing,Standard,Standard,7,6,7,8,No,Monsoon,381.13,67.98,57.55,314.85,10.45,90.92,1786.89,36020.04,43,55141.54,Over Budget
1122,1,1,1,72,1,Kerala,Kozhikode,Urban,Bathroom,Standard,Standard,1,5,5,1,Yes,Winter,390.56,72.19,60.94,353.56,11.19,91.99,2001.86,237031.75,62,261998.53,Over Budget
2414,6,3,2,40,0,West Bengal,Kolkata,Urban,Interior,Luxury,Economy,7,5,8,5,No,Winter,631.27,113.78,87.2,497.41,15.29,136.88,2945.87,312113.55,41,667067.62,Over Budget
3626,8,4,3,66,1,Uttar Pradesh,Agra,Rural,Flooring,Standard,Economy,3,4,6,3,Yes,Monsoon,345.01,66.52,52.82,312.86,9.64,76.79,1644.34,413466.85,85,553134.87,Over Budget
2117,4,3,2,55,1,Delhi,New Delhi,Rural,Electrical,Standard,Standard,6,5,5,7,No,Winter,469.63,82.12,65.38,390.1,11.77,96.75,2066.88,241551.41,45,330695.64,Within Budget
1064,2,2,1,45,1,West Bengal,Howrah,Rural,Painting,Standard,Standard,7,6,4,4,No,Winter,372.06,68.18,56.01,335.45,9.66,84.52,1846.91,80321.44,32,137507.69,Within Budget
5740,8,5,4,33,1,Telangana,Karimnagar,Semi-Urban,Roofing,Economy,Standard,8,7,5,9,Yes,Monsoon,330.43,58.52,49.76,263.79,8.94,74.18,1514.8,800251.74,90,937609.42,Over Budget
1904,3,1,2,25,0,Karnataka,Mangaluru,Semi-Urban,Full,Economy,Economy,7,10,8,10,No,Winter,329.48,62.34,49.58,285.02,8.84,72.44,1627.13,219574.79,88,254800.35,Within Budget
3970,8,4,2,65,0,Maharashtra,Mumbai,Semi-Urban,Bathroom,Standard,Economy,4,3,5,3,Yes,Summer,453.66,77.41,66.33,367.48,11.99,96.05,2022.92,500505.67,59,774352.89,Over Budget
3226,6,3,3,6,1,Rajasthan,Udaipur,Rural,Full,Standard,Economy,10,9,10,10,No,Monsoon,352.49,66.61,51.5,311.35,10.17,81.7,1787.71,247581.99,106,352982.42,Within Budget
1657,5,3,1,22,0,Gujarat,Vadodara,Semi-Urban,Kitchen,Standard,Premium,9,9,8,8,No,Winter,386.26,69.62,56.45,331.05,11.07,88.94,1903.74,137529.69,48,202624.05,Within Budget
2763,7,4,2,58,0,Rajasthan,Udaipur,Urban,Painting,Luxury,Standard,3,6,6,5,Yes,Winter,569.31,107.41,83.46,476.57,15.22,135.62,2748.64,272743.88,51,785246.91,Over Budget
3918,8,4,2,67,1,West Bengal,Durgapur,Urban,Flooring,Standard,Standard,6,2,5,2,Yes,Monsoon,372.51,68.77,55.82,326.67,10.14,83.35,1887.12,502093.05,82,586364.94,Over Budget
4256,8,5,3,44,1,West Bengal,Howrah,Rural,Interior,Premium,Economy,8,4,7,7,No,Winter,484.21,83.29,66.09,388.42,12.62,105.9,2361.17,300821.09,53,497006.16,Within Budget
1299,2,2,2,60,1,Telangana,Karimnagar,Semi-Urban,Kitchen,Standard,Premium,4,6,5,3,Yes,Monsoon,404.75,69.14,56.1,323.18,9.8,85.34,1863.2,199999.71,73,230412.76,Over Budget
4396,8,4,4,69,1,Gujarat,Rajkot,Urban,Roofing,Economy,Premium,6,4,4,4,No,Winter,353.82,62.33,49.96,301.81,8.87,78.48,1589.59,695633.59,80,872453.45,Over Budget
4508,8,5,4,6,0,Uttar Pradesh,Noida,Semi-Urban,Kitchen,Standard,Economy,10,10,8,10,Yes,Summer,342.97,63.28,52.18,315.11,9.53,76.67,1730.84,326887.98,61,501739.36,Within Budget
5232,8,4,4,16,1,Gujarat,Vadodara,Rural,Kitchen,Standard,Economy,10,7,7,10,Yes,Winter,407.17,71.27,55.5,337.85,10.72,85.88,1974.09,350065.93,57,513338.43,Within Budget
3990,8,4,3,59,1,West Bengal,Kolkata,Urban,Painting,Economy,Standard,5,3,6,4,Yes,Monsoon,332.63,58.25,48.06,276.48,8.73,75.31,1518.41,624333.88,64,736141.79,Over Budget
2447,5,2,2,63,0,Gujarat,Vadodara,Semi-Urban,Flooring,Economy,Economy,3,3,6,6,Yes,Winter,351.94,64.13,48.22,283.86,8.66,74.24,1541.89,376211.11,56,452931.47,Over Budget
786,3,2,1,40,0,Rajasthan,Udaipur,Rural,Flooring,Standard,Standard,5,6,7,8,No,Summer,378.5,68.5,55.75,303.2,10.15,79.94,1792.73,87752.04,50,144448.43,Over Budget
5868,8,4,4,30,1,Delhi,New Delhi,Semi-Urban,Flooring,Premium,Standard,7,6,8,6,No,Summer,558.87,101.22,79.21,485.14,14.11,130.22,2751.64,684953.77,66,1008760.66,Within Budget
3915,8,4,2,17,0,Telangana,Warangal,Urban,Full,Standard,Economy,10,7,7,10,No,Winter,393.1,69.83,58.78,337.59,10.52,89.87,1816.6,402821.28,88,594497.75,Within Budget
3008,7,4,3,49,1,Telangana,Warangal,Urban,Bathroom,Economy,Economy,8,4,8,6,Yes,Monsoon,325.57,58.66,47.74,264.08,8.53,70.44,1568.81,361338.92,63,399490.72,Within Budget
4822,8,4,4,55,1,Karnataka,Belagavi,Semi-Urban,Electrical,Luxury,Economy,4,4,3,3,Yes,Monsoon,639.82,110.79,90.77,563.12,17.47,137.25,3006.74,806549.77,82,1143595.68,Over Budget
3588,7,3,2,66,1,Delhi,New Delhi,Urban,Interior,Premium,Economy,5,5,5,2,No,Monsoon,545.77,99.95,78.24,476.89,14.02,124.39,2650.43,745717.44,64,1197835.03,Over Budget
5614,8,4,3,64,0,Kerala,Kozhikode,Semi-Urban,Flooring,Standard,Standard,2,6,5,6,Yes,Winter,399.16,75.84,57.39,357.52,10.97,94.52,1896.7,799472.43,77,1042694.87,Over Budget
2845,5,2,3,5,1,Telangana,Hyderabad,Urban,Painting,Economy,Standard,10,8,9,10,Yes,Monsoon,339.82,61.89,48.66,280.11,8.83,70.92,1493.36,281026.86,37,455300.5,Over Budget
